"spec_id","word","reference","cluster"
"no_morph__equal_features__jaccard__pam","another",1,1
"no_morph__equal_features__jaccard__pam","any",1,1
"no_morph__equal_features__jaccard__pam","anybody",1,2
"no_morph__equal_features__jaccard__pam","anyone",1,2
"no_morph__equal_features__jaccard__pam","anything",1,1
"no_morph__equal_features__jaccard__pam","anywhere",1,1
"no_morph__equal_features__jaccard__pam","both",1,1
"no_morph__equal_features__jaccard__pam","certain",1,1
"no_morph__equal_features__jaccard__pam","each",1,1
"no_morph__equal_features__jaccard__pam","either",1,1
"no_morph__equal_features__jaccard__pam","enough",1,1
"no_morph__equal_features__jaccard__pam","every",1,1
"no_morph__equal_features__jaccard__pam","everybody",1,2
"no_morph__equal_features__jaccard__pam","everyone",1,2
"no_morph__equal_features__jaccard__pam","everything",1,1
"no_morph__equal_features__jaccard__pam","everywhere",1,1
"no_morph__equal_features__jaccard__pam","few",1,1
"no_morph__equal_features__jaccard__pam","fewer",1,1
"no_morph__equal_features__jaccard__pam","fewest",1,1
"no_morph__equal_features__jaccard__pam","little",1,1
"no_morph__equal_features__jaccard__pam","less",1,1
"no_morph__equal_features__jaccard__pam","least",1,1
"no_morph__equal_features__jaccard__pam","many",1,1
"no_morph__equal_features__jaccard__pam","many_a",1,1
"no_morph__equal_features__jaccard__pam","more",1,1
"no_morph__equal_features__jaccard__pam","most",1,1
"no_morph__equal_features__jaccard__pam","much",1,1
"no_morph__equal_features__jaccard__pam","neither",1,1
"no_morph__equal_features__jaccard__pam","last",1,2
"no_morph__equal_features__jaccard__pam","next",1,2
"no_morph__equal_features__jaccard__pam","no",1,1
"no_morph__equal_features__jaccard__pam","none",1,1
"no_morph__equal_features__jaccard__pam","nobody",1,1
"no_morph__equal_features__jaccard__pam","no_one",1,1
"no_morph__equal_features__jaccard__pam","nothing",1,1
"no_morph__equal_features__jaccard__pam","nowhere",1,1
"no_morph__equal_features__jaccard__pam","one_det",1,1
"no_morph__equal_features__jaccard__pam","two_det",1,1
"no_morph__equal_features__jaccard__pam","three_det",1,1
"no_morph__equal_features__jaccard__pam","once",1,1
"no_morph__equal_features__jaccard__pam","twice",1,1
"no_morph__equal_features__jaccard__pam","thrice",1,1
"no_morph__equal_features__jaccard__pam","several",1,1
"no_morph__equal_features__jaccard__pam","some",1,1
"no_morph__equal_features__jaccard__pam","somebody",1,1
"no_morph__equal_features__jaccard__pam","someone",1,1
"no_morph__equal_features__jaccard__pam","something",1,1
"no_morph__equal_features__jaccard__pam","somewhere",1,1
"no_morph__equal_features__jaccard__pam","somewhat",1,1
"no_morph__equal_features__jaccard__pam","such",1,1
"no_morph__equal_features__jaccard__pam","sufficient",1,1
"no_morph__equal_features__jaccard__pam","that",1,2
"no_morph__equal_features__jaccard__pam","these",1,2
"no_morph__equal_features__jaccard__pam","this",1,2
"no_morph__equal_features__jaccard__pam","those",1,2
"no_morph__equal_features__jaccard__pam","the",1,1
"no_morph__equal_features__jaccard__pam","us_det",1,2
"no_morph__equal_features__jaccard__pam","we_det",1,2
"no_morph__equal_features__jaccard__pam","you_det",1,2
"no_morph__equal_features__jaccard__pam","what_det",1,1
"no_morph__equal_features__jaccard__pam","whatever_det",1,1
"no_morph__equal_features__jaccard__pam","which_rel_det",1,1
"no_morph__equal_features__jaccard__pam","which_int_det",1,1
"no_morph__equal_features__jaccard__pam","whichever_rel_det",1,1
"no_morph__equal_features__jaccard__pam","whichever_int_det",1,1
"no_morph__equal_features__jaccard__pam","zero_det",1,1
"no_morph__equal_features__jaccard__pam","various_det",1,1
"no_morph__equal_features__jaccard__pam","each_other",2,2
"no_morph__equal_features__jaccard__pam","one_another",2,2
"no_morph__equal_features__jaccard__pam","he",2,2
"no_morph__equal_features__jaccard__pam","him",2,2
"no_morph__equal_features__jaccard__pam","himself",2,2
"no_morph__equal_features__jaccard__pam","his",2,2
"no_morph__equal_features__jaccard__pam","she",2,2
"no_morph__equal_features__jaccard__pam","her_acc",2,2
"no_morph__equal_features__jaccard__pam","her_dep",2,2
"no_morph__equal_features__jaccard__pam","hers",2,2
"no_morph__equal_features__jaccard__pam","herself",2,2
"no_morph__equal_features__jaccard__pam","it_plain",2,2
"no_morph__equal_features__jaccard__pam","it_dum",2,2
"no_morph__equal_features__jaccard__pam","its",2,2
"no_morph__equal_features__jaccard__pam","itself",2,2
"no_morph__equal_features__jaccard__pam","I",2,2
"no_morph__equal_features__jaccard__pam","me",2,2
"no_morph__equal_features__jaccard__pam","mine",2,2
"no_morph__equal_features__jaccard__pam","my",2,2
"no_morph__equal_features__jaccard__pam","myself",2,2
"no_morph__equal_features__jaccard__pam","one_pron",2,2
"no_morph__equal_features__jaccard__pam","one_s",2,2
"no_morph__equal_features__jaccard__pam","oneself",2,2
"no_morph__equal_features__jaccard__pam","their_sing",2,2
"no_morph__equal_features__jaccard__pam","theirs_sing",2,2
"no_morph__equal_features__jaccard__pam","their_plur",2,2
"no_morph__equal_features__jaccard__pam","theirs_plur",2,2
"no_morph__equal_features__jaccard__pam","them_sing",2,2
"no_morph__equal_features__jaccard__pam","them_plur",2,2
"no_morph__equal_features__jaccard__pam","themself",2,2
"no_morph__equal_features__jaccard__pam","themselves",2,2
"no_morph__equal_features__jaccard__pam","they_sing",2,2
"no_morph__equal_features__jaccard__pam","they_plur",2,2
"no_morph__equal_features__jaccard__pam","we_pron",2,2
"no_morph__equal_features__jaccard__pam","us_pron",2,2
"no_morph__equal_features__jaccard__pam","our",2,2
"no_morph__equal_features__jaccard__pam","ours",2,2
"no_morph__equal_features__jaccard__pam","ourselves",2,2
"no_morph__equal_features__jaccard__pam","what_pron",2,2
"no_morph__equal_features__jaccard__pam","whatever_pron",2,1
"no_morph__equal_features__jaccard__pam","which_rel_pron",2,1
"no_morph__equal_features__jaccard__pam","who_int",2,2
"no_morph__equal_features__jaccard__pam","who_rel",2,2
"no_morph__equal_features__jaccard__pam","whom_int",2,2
"no_morph__equal_features__jaccard__pam","whom_rel",2,2
"no_morph__equal_features__jaccard__pam","whose_int",2,2
"no_morph__equal_features__jaccard__pam","whose_rel",2,1
"no_morph__equal_features__jaccard__pam","whoever",2,2
"no_morph__equal_features__jaccard__pam","whoever_s",2,2
"no_morph__equal_features__jaccard__pam","whosever",2,2
"no_morph__equal_features__jaccard__pam","whosoever",2,2
"no_morph__equal_features__jaccard__pam","whosoever_s",2,2
"no_morph__equal_features__jaccard__pam","you_pron_sing",2,2
"no_morph__equal_features__jaccard__pam","you_pron_plur",2,2
"no_morph__equal_features__jaccard__pam","your_sing",2,2
"no_morph__equal_features__jaccard__pam","yours_sing",2,2
"no_morph__equal_features__jaccard__pam","your_plur",2,2
"no_morph__equal_features__jaccard__pam","yours_plur",2,2
"no_morph__equal_features__jaccard__pam","yourself",2,2
"no_morph__equal_features__jaccard__pam","yourselves",2,2
"no_morph__equal_features__jaccard__pam","today",2,2
"no_morph__equal_features__jaccard__pam","tomorrow",2,2
"no_morph__equal_features__jaccard__pam","tonight",2,2
"no_morph__equal_features__jaccard__pam","yesterday",2,2
"no_morph__equal_features__jaccard__pam","there",2,1
"no_morph__equal_features__jaccard__average","a",1,1
"no_morph__equal_features__jaccard__average","a_certain",1,1
"no_morph__equal_features__jaccard__average","a_few",1,1
"no_morph__equal_features__jaccard__average","a_great_many",1,1
"no_morph__equal_features__jaccard__average","a_little",1,1
"no_morph__equal_features__jaccard__average","all",1,1
"no_morph__equal_features__jaccard__average","another",1,1
"no_morph__equal_features__jaccard__average","any",1,1
"no_morph__equal_features__jaccard__average","anybody",1,1
"no_morph__equal_features__jaccard__average","anyone",1,1
"no_morph__equal_features__jaccard__average","anything",1,1
"no_morph__equal_features__jaccard__average","anywhere",1,1
"no_morph__equal_features__jaccard__average","both",1,1
"no_morph__equal_features__jaccard__average","certain",1,1
"no_morph__equal_features__jaccard__average","each",1,1
"no_morph__equal_features__jaccard__average","either",1,1
"no_morph__equal_features__jaccard__average","enough",1,1
"no_morph__equal_features__jaccard__average","every",1,1
"no_morph__equal_features__jaccard__average","everybody",1,1
"no_morph__equal_features__jaccard__average","everyone",1,1
"no_morph__equal_features__jaccard__average","everything",1,1
"no_morph__equal_features__jaccard__average","everywhere",1,1
"no_morph__equal_features__jaccard__average","few",1,1
"no_morph__equal_features__jaccard__average","fewer",1,1
"no_morph__equal_features__jaccard__average","fewest",1,1
"no_morph__equal_features__jaccard__average","little",1,1
"no_morph__equal_features__jaccard__average","less",1,1
"no_morph__equal_features__jaccard__average","least",1,1
"no_morph__equal_features__jaccard__average","many",1,1
"no_morph__equal_features__jaccard__average","many_a",1,1
"no_morph__equal_features__jaccard__average","more",1,1
"no_morph__equal_features__jaccard__average","most",1,1
"no_morph__equal_features__jaccard__average","much",1,1
"no_morph__equal_features__jaccard__average","neither",1,1
"no_morph__equal_features__jaccard__average","last",1,1
"no_morph__equal_features__jaccard__average","next",1,1
"no_morph__equal_features__jaccard__average","no",1,1
"no_morph__equal_features__jaccard__average","none",1,1
"no_morph__equal_features__jaccard__average","nobody",1,1
"no_morph__equal_features__jaccard__average","no_one",1,1
"no_morph__equal_features__jaccard__average","nothing",1,1
"no_morph__equal_features__jaccard__average","nowhere",1,1
"no_morph__equal_features__jaccard__average","one_det",1,1
"no_morph__equal_features__jaccard__average","two_det",1,1
"no_morph__equal_features__jaccard__average","three_det",1,1
"no_morph__equal_features__jaccard__average","once",1,1
"no_morph__equal_features__jaccard__average","twice",1,1
"no_morph__equal_features__jaccard__average","thrice",1,1
"no_morph__equal_features__jaccard__average","several",1,1
"no_morph__equal_features__jaccard__average","some",1,1
"no_morph__equal_features__jaccard__average","somebody",1,1
"no_morph__equal_features__jaccard__average","someone",1,1
"no_morph__equal_features__jaccard__average","something",1,1
"no_morph__equal_features__jaccard__average","somewhere",1,1
"no_morph__equal_features__jaccard__average","somewhat",1,1
"no_morph__equal_features__jaccard__average","such",1,1
"no_morph__equal_features__jaccard__average","sufficient",1,1
"no_morph__equal_features__jaccard__average","that",1,1
"no_morph__equal_features__jaccard__average","these",1,1
"no_morph__equal_features__jaccard__average","this",1,1
"no_morph__equal_features__jaccard__average","those",1,1
"no_morph__equal_features__jaccard__average","the",1,1
"no_morph__equal_features__jaccard__average","us_det",1,1
"no_morph__equal_features__jaccard__average","we_det",1,1
"no_morph__equal_features__jaccard__average","you_det",1,1
"no_morph__equal_features__jaccard__average","what_det",1,1
"no_morph__equal_features__jaccard__average","whatever_det",1,1
"no_morph__equal_features__jaccard__average","which_rel_det",1,1
"no_morph__equal_features__jaccard__average","which_int_det",1,1
"no_morph__equal_features__jaccard__average","whichever_rel_det",1,1
"no_morph__equal_features__jaccard__average","whichever_int_det",1,1
"no_morph__equal_features__jaccard__average","zero_det",1,1
"no_morph__equal_features__jaccard__average","various_det",1,1
"no_morph__equal_features__jaccard__average","each_other",2,1
"no_morph__equal_features__jaccard__average","one_another",2,1
"no_morph__equal_features__jaccard__average","he",2,1
"no_morph__equal_features__jaccard__average","him",2,1
"no_morph__equal_features__jaccard__average","himself",2,1
"no_morph__equal_features__jaccard__average","his",2,1
"no_morph__equal_features__jaccard__average","she",2,1
"no_morph__equal_features__jaccard__average","her_acc",2,1
"no_morph__equal_features__jaccard__average","her_dep",2,1
"no_morph__equal_features__jaccard__average","hers",2,1
"no_morph__equal_features__jaccard__average","herself",2,1
"no_morph__equal_features__jaccard__average","it_plain",2,1
"no_morph__equal_features__jaccard__average","it_dum",2,1
"no_morph__equal_features__jaccard__average","its",2,1
"no_morph__equal_features__jaccard__average","itself",2,1
"no_morph__equal_features__jaccard__average","I",2,1
"no_morph__equal_features__jaccard__average","me",2,1
"no_morph__equal_features__jaccard__average","mine",2,1
"no_morph__equal_features__jaccard__average","my",2,1
"no_morph__equal_features__jaccard__average","myself",2,1
"no_morph__equal_features__jaccard__average","one_pron",2,1
"no_morph__equal_features__jaccard__average","one_s",2,1
"no_morph__equal_features__jaccard__average","oneself",2,1
"no_morph__equal_features__jaccard__average","their_sing",2,1
"no_morph__equal_features__jaccard__average","theirs_sing",2,1
"no_morph__equal_features__jaccard__average","their_plur",2,1
"no_morph__equal_features__jaccard__average","theirs_plur",2,1
"no_morph__equal_features__jaccard__average","them_sing",2,1
"no_morph__equal_features__jaccard__average","them_plur",2,1
"no_morph__equal_features__jaccard__average","themself",2,1
"no_morph__equal_features__jaccard__average","themselves",2,1
"no_morph__equal_features__jaccard__average","they_sing",2,1
"no_morph__equal_features__jaccard__average","they_plur",2,1
"no_morph__equal_features__jaccard__average","we_pron",2,1
"no_morph__equal_features__jaccard__average","us_pron",2,1
"no_morph__equal_features__jaccard__average","our",2,1
"no_morph__equal_features__jaccard__average","ours",2,1
"no_morph__equal_features__jaccard__average","ourselves",2,1
"no_morph__equal_features__jaccard__average","what_pron",2,1
"no_morph__equal_features__jaccard__average","whatever_pron",2,1
"no_morph__equal_features__jaccard__average","which_rel_pron",2,1
"no_morph__equal_features__jaccard__average","who_int",2,1
"no_morph__equal_features__jaccard__average","who_rel",2,1
"no_morph__equal_features__jaccard__average","whom_int",2,1
"no_morph__equal_features__jaccard__average","whom_rel",2,1
"no_morph__equal_features__jaccard__average","whose_int",2,1
"no_morph__equal_features__jaccard__average","whose_rel",2,1
"no_morph__equal_features__jaccard__average","whoever",2,1
"no_morph__equal_features__jaccard__average","whoever_s",2,1
"no_morph__equal_features__jaccard__average","whosever",2,1
"no_morph__equal_features__jaccard__average","whosoever",2,1
"no_morph__equal_features__jaccard__average","whosoever_s",2,1
"no_morph__equal_features__jaccard__average","you_pron_sing",2,1
"no_morph__equal_features__jaccard__average","you_pron_plur",2,1
"no_morph__equal_features__jaccard__average","your_sing",2,1
"no_morph__equal_features__jaccard__average","yours_sing",2,1
