"word","a","a_certain","a_few","a_great_many","a_little","all","another","any","anybody","anyone","anything","anywhere","both","certain","each","either","enough","every","everybody","everyone","everything","everywhere","few","fewer","fewest","little","less","least","many","many_a","more","most","much","neither","last","next","no","none","nobody","no_one","nothing","nowhere","one_det","two_det","three_det","once","twice","thrice","several","some","somebody","someone","something","somewhere","somewhat","such","sufficient","that","these","this","those","the","us_det","we_det","you_det","what_det","whatever_det","which_rel_det","which_int_det","whichever_rel_det","whichever_int_det","zero_det","various_det","each_other","one_another","he","him","himself","his","she","her_acc","her_dep","hers","herself","it_plain","it_dum","its","itself","I","me","mine","my","myself","one_pron","one_s","oneself","their_sing","theirs_sing","their_plur","theirs_plur","them_sing","them_plur","themself","themselves","they_sing","they_plur","we_pron","us_pron","our","ours","ourselves","what_pron","whatever_pron","which_rel_pron","who_int","who_rel","whom_int","whom_rel","whose_int","whose_rel","whoever","whoever_s","whosever","whosoever","whosoever_s","you_pron_sing","you_pron_plur","your_sing","yours_sing","your_plur","yours_plur","yourself","yourselves","today","tomorrow","tonight","yesterday","there"
"anything",0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.810810810810811,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,1,0.891891891891892,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.756756756756757,0.756756756756757,0.878378378378378,0.878378378378378,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.837837837837838,0.837837837837838,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.864864864864865,0.445945945945946,0.324324324324324,0.27027027027027,0.324324324324324,0.878378378378378,0.432432432432432,0.324324324324324,0.648648648648649,0.864864864864865,0.864864864864865,0.878378378378378,0.648648648648649,0.851351351351351,0.864864864864865,0.864864864864865,0.864864864864865,0.824324324324324,0.824324324324324,0.243243243243243,0.135135135135135,0.148648648648649,0.135135135135135,0.243243243243243,0.135135135135135,0.27027027027027,0.135135135135135,0.148648648648649,0.162162162162162,0.513513513513513,0.135135135135135,0.256756756756757,0.243243243243243,0.135135135135135,0.135135135135135,0.27027027027027,0.135135135135135,0.27027027027027,0.135135135135135,0.581081081081081,0.27027027027027,0.135135135135135,0.27027027027027,0.135135135135135,0.135135135135135,0.135135135135135,0.22972972972973,0.148648648648649,0.243243243243243,0.283783783783784,0.27027027027027,0.135135135135135,0.27027027027027,0.135135135135135,0.135135135135135,0.837837837837838,0.864864864864865,0.864864864864865,0.486486486486487,0.486486486486487,0.135135135135135,0.45945945945946,0.162162162162162,0.621621621621622,0.432432432432432,0.486486486486487,0.486486486486487,0.432432432432432,0.486486486486487,0.135135135135135,0.135135135135135,0.27027027027027,0.135135135135135,0.27027027027027,0.135135135135135,0.135135135135135,0.135135135135135,0.324324324324324,0.324324324324324,0.324324324324324,0.324324324324324,0.864864864864865
"anywhere",0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.918918918918919,0.972972972972973,0.972972972972973,0.864864864864865,0.864864864864865,0.891891891891892,1,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.918918918918919,0.972972972972973,0.702702702702703,0.702702702702703,0.986486486486487,0.986486486486487,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.891891891891892,0.891891891891892,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.418918918918919,0.27027027027027,0.243243243243243,0.27027027027027,0.986486486486487,0.432432432432432,0.324324324324324,0.648648648648649,0.972972972972973,0.972972972972973,0.986486486486487,0.756756756756757,0.959459459459459,0.972972972972973,0.972972972972973,0.972972972972973,0.851351351351351,0.851351351351351,0.135135135135135,0.027027027027027,0.0405405405405405,0.027027027027027,0.135135135135135,0.027027027027027,0.162162162162162,0.027027027027027,0.0405405405405405,0.0540540540540541,0.513513513513513,0.027027027027027,0.148648648648649,0.135135135135135,0.027027027027027,0.027027027027027,0.162162162162162,0.027027027027027,0.27027027027027,0.027027027027027,0.581081081081081,0.162162162162162,0.027027027027027,0.162162162162162,0.027027027027027,0.027027027027027,0.027027027027027,0.121621621621622,0.0405405405405405,0.135135135135135,0.175675675675676,0.162162162162162,0.027027027027027,0.162162162162162,0.027027027027027,0.027027027027027,0.945945945945946,0.972972972972973,0.972972972972973,0.378378378378378,0.486486486486487,0.027027027027027,0.45945945945946,0.0540540540540541,0.621621621621622,0.378378378378378,0.486486486486487,0.486486486486487,0.378378378378378,0.486486486486487,0.027027027027027,0.027027027027027,0.162162162162162,0.027027027027027,0.162162162162162,0.027027027027027,0.027027027027027,0.027027027027027,0.27027027027027,0.27027027027027,0.27027027027027,0.27027027027027,0.972972972972973
"both",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"certain",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"each",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"either",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"enough",0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.783783783783784,0.783783783783784,0.864864864864865,0.918918918918919,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,1,0.945945945945946,0.675675675675676,0.675675675675676,0.932432432432432,0.932432432432432,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.837837837837838,0.837837837837838,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.391891891891892,0.297297297297297,0.216216216216216,0.297297297297297,0.932432432432432,0.405405405405405,0.297297297297297,0.648648648648649,0.945945945945946,0.945945945945946,0.932432432432432,0.72972972972973,0.932432432432432,0.945945945945946,0.945945945945946,0.945945945945946,0.797297297297297,0.797297297297297,0.162162162162162,0.0540540540540541,0.0675675675675676,0.0540540540540541,0.162162162162162,0.0540540540540541,0.189189189189189,0.0540540540540541,0.0675675675675676,0.0810810810810811,0.432432432432432,0.0540540540540541,0.121621621621622,0.162162162162162,0.0540540540540541,0.0540540540540541,0.189189189189189,0.0540540540540541,0.189189189189189,0.0540540540540541,0.5,0.189189189189189,0.0540540540540541,0.189189189189189,0.0540540540540541,0.0540540540540541,0.0540540540540541,0.0945945945945946,0.0675675675675676,0.162162162162162,0.202702702702703,0.189189189189189,0.0540540540540541,0.189189189189189,0.0540540540540541,0.0540540540540541,0.891891891891892,0.945945945945946,0.945945945945946,0.405405405405405,0.45945945945946,0.0540540540540541,0.432432432432432,0.0810810810810811,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0.0540540540540541,0.0540540540540541,0.189189189189189,0.0540540540540541,0.189189189189189,0.0540540540540541,0.0540540540540541,0.0540540540540541,0.189189189189189,0.189189189189189,0.189189189189189,0.189189189189189,0.945945945945946
"every",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"everybody",0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.837837837837838,0.837837837837838,0.756756756756757,0.702702702702703,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,1,1,0.689189189189189,0.689189189189189,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.702702702702703,0.702702702702703,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.418918918918919,0.513513513513513,0.216216216216216,0.513513513513513,0.689189189189189,0.675675675675676,0.567567567567568,0.864864864864865,0.675675675675676,0.675675675675676,0.689189189189189,0.45945945945946,0.662162162162162,0.675675675675676,0.675675675675676,0.675675675675676,0.824324324324324,0.824324324324324,0.378378378378378,0.324324324324324,0.310810810810811,0.324324324324324,0.378378378378378,0.324324324324324,0.45945945945946,0.324324324324324,0.310810810810811,0.297297297297297,0.702702702702703,0.324324324324324,0.418918918918919,0.378378378378378,0.324324324324324,0.324324324324324,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.77027027027027,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.324324324324324,0.324324324324324,0.391891891891892,0.310810810810811,0.378378378378378,0.445945945945946,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.324324324324324,0.72972972972973,0.675675675675676,0.675675675675676,0.648648648648649,0.648648648648649,0.324324324324324,0.648648648648649,0.351351351351351,0.756756756756757,0.594594594594595,0.702702702702703,0.702702702702703,0.594594594594595,0.702702702702703,0.324324324324324,0.324324324324324,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.324324324324324,0.324324324324324,0.432432432432432,0.432432432432432,0.432432432432432,0.432432432432432,0.675675675675676
"everyone",0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.837837837837838,0.837837837837838,0.756756756756757,0.702702702702703,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,1,1,0.689189189189189,0.689189189189189,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.702702702702703,0.702702702702703,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.675675675675676,0.418918918918919,0.513513513513513,0.216216216216216,0.513513513513513,0.689189189189189,0.675675675675676,0.567567567567568,0.864864864864865,0.675675675675676,0.675675675675676,0.689189189189189,0.45945945945946,0.662162162162162,0.675675675675676,0.675675675675676,0.675675675675676,0.824324324324324,0.824324324324324,0.378378378378378,0.324324324324324,0.310810810810811,0.324324324324324,0.378378378378378,0.324324324324324,0.45945945945946,0.324324324324324,0.310810810810811,0.297297297297297,0.702702702702703,0.324324324324324,0.418918918918919,0.378378378378378,0.324324324324324,0.324324324324324,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.77027027027027,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.324324324324324,0.324324324324324,0.391891891891892,0.310810810810811,0.378378378378378,0.445945945945946,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.324324324324324,0.72972972972973,0.675675675675676,0.675675675675676,0.648648648648649,0.648648648648649,0.324324324324324,0.648648648648649,0.351351351351351,0.756756756756757,0.594594594594595,0.702702702702703,0.702702702702703,0.594594594594595,0.702702702702703,0.324324324324324,0.324324324324324,0.45945945945946,0.324324324324324,0.45945945945946,0.324324324324324,0.324324324324324,0.324324324324324,0.432432432432432,0.432432432432432,0.432432432432432,0.432432432432432,0.675675675675676
"everything",0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.932432432432432,0.986486486486487,0.986486486486487,0.851351351351351,0.851351351351351,0.878378378378378,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.932432432432432,0.986486486486487,0.689189189189189,0.689189189189189,1,1,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.878378378378378,0.878378378378378,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.405405405405405,0.256756756756757,0.22972972972973,0.256756756756757,1,0.418918918918919,0.310810810810811,0.635135135135135,0.986486486486487,0.986486486486487,0.972972972972973,0.77027027027027,0.972972972972973,0.986486486486487,0.986486486486487,0.986486486486487,0.837837837837838,0.837837837837838,0.121621621621622,0.0135135135135135,0.027027027027027,0.0135135135135135,0.121621621621622,0.0135135135135135,0.148648648648649,0.0135135135135135,0.027027027027027,0.0405405405405405,0.5,0.0135135135135135,0.135135135135135,0.121621621621622,0.0135135135135135,0.0135135135135135,0.148648648648649,0.0135135135135135,0.256756756756757,0.0135135135135135,0.567567567567568,0.148648648648649,0.0135135135135135,0.148648648648649,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.108108108108108,0.027027027027027,0.121621621621622,0.162162162162162,0.148648648648649,0.0135135135135135,0.148648648648649,0.0135135135135135,0.0135135135135135,0.932432432432432,0.986486486486487,0.986486486486487,0.364864864864865,0.472972972972973,0.0135135135135135,0.445945945945946,0.0405405405405405,0.635135135135135,0.364864864864865,0.472972972972973,0.472972972972973,0.364864864864865,0.472972972972973,0.0135135135135135,0.0135135135135135,0.148648648648649,0.0135135135135135,0.148648648648649,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.256756756756757,0.256756756756757,0.256756756756757,0.256756756756757,0.986486486486487
"everywhere",0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.932432432432432,0.986486486486487,0.986486486486487,0.851351351351351,0.851351351351351,0.878378378378378,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.932432432432432,0.986486486486487,0.689189189189189,0.689189189189189,1,1,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.878378378378378,0.878378378378378,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.986486486486487,0.405405405405405,0.256756756756757,0.22972972972973,0.256756756756757,1,0.418918918918919,0.310810810810811,0.635135135135135,0.986486486486487,0.986486486486487,0.972972972972973,0.77027027027027,0.972972972972973,0.986486486486487,0.986486486486487,0.986486486486487,0.837837837837838,0.837837837837838,0.121621621621622,0.0135135135135135,0.027027027027027,0.0135135135135135,0.121621621621622,0.0135135135135135,0.148648648648649,0.0135135135135135,0.027027027027027,0.0405405405405405,0.5,0.0135135135135135,0.135135135135135,0.121621621621622,0.0135135135135135,0.0135135135135135,0.148648648648649,0.0135135135135135,0.256756756756757,0.0135135135135135,0.567567567567568,0.148648648648649,0.0135135135135135,0.148648648648649,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.108108108108108,0.027027027027027,0.121621621621622,0.162162162162162,0.148648648648649,0.0135135135135135,0.148648648648649,0.0135135135135135,0.0135135135135135,0.932432432432432,0.986486486486487,0.986486486486487,0.364864864864865,0.472972972972973,0.0135135135135135,0.445945945945946,0.0405405405405405,0.635135135135135,0.364864864864865,0.472972972972973,0.472972972972973,0.364864864864865,0.472972972972973,0.0135135135135135,0.0135135135135135,0.148648648648649,0.0135135135135135,0.148648648648649,0.0135135135135135,0.0135135135135135,0.0135135135135135,0.256756756756757,0.256756756756757,0.256756756756757,0.256756756756757,0.986486486486487
"few",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"fewer",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
"fewest",1,1,1,1,1,0.945945945945946,1,1,0.837837837837838,0.837837837837838,0.864864864864865,0.972972972972973,1,1,1,1,0.945945945945946,1,0.675675675675676,0.675675675675676,0.986486486486487,0.986486486486487,1,1,1,1,1,1,1,1,1,1,1,1,0.891891891891892,0.891891891891892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391891891891892,0.243243243243243,0.216216216216216,0.243243243243243,0.986486486486487,0.405405405405405,0.297297297297297,0.648648648648649,1,1,0.986486486486487,0.783783783783784,0.986486486486487,1,1,1,0.851351351351351,0.851351351351351,0.108108108108108,0,0.0135135135135135,0,0.108108108108108,0,0.135135135135135,0,0.0135135135135135,0.027027027027027,0.486486486486487,0,0.121621621621622,0.108108108108108,0,0,0.135135135135135,0,0.243243243243243,0,0.554054054054054,0.135135135135135,0,0.135135135135135,0,0,0,0.0945945945945946,0.0135135135135135,0.108108108108108,0.148648648648649,0.135135135135135,0,0.135135135135135,0,0,0.945945945945946,1,1,0.351351351351351,0.45945945945946,0,0.432432432432432,0.027027027027027,0.621621621621622,0.351351351351351,0.45945945945946,0.45945945945946,0.351351351351351,0.45945945945946,0,0,0.135135135135135,0,0.135135135135135,0,0,0,0.243243243243243,0.243243243243243,0.243243243243243,0.243243243243243,1
